id,latitude,longitude,hotelname
1309,36.078111413134,28.037101952399,Ilyssion
1310,36.073366823627,28.054916233606,Lia Matina Studios
1311,36.072651,28.055978,Thalia Hotel
1312,36.451877,28.21904,Ambassador
1313,36.447195,28.213995,Rhodos Horizon Resort
1314,36.442135,28.220296,Castellum Suites
1316,36.45458979,28.22107252,Elite Hotel
1317,36.452996529051,28.218488395214,Mitsis Grand Hotel
1318,36.455310721915,28.221026250827,Ibiscus Hotel
1319,36.430873345477,28.235319256782,Island Resorts Marisol
1320,36.448764,28.216538,Majestic
1321,36.454955441887,28.221572935581,Mediterranean
1322,36.4506664802,28.222589492798,Best Western Rhodes Plaza Hotel
1323,36.445927,28.222763,Rodos Park Suites & Spa
1324,36.441451314294,28.224115669727,S. Nikolis
1325,36.448024,28.215972,Semiramis City Hotel
1327,36.41893,28.17696,Avra Beach Resort Hotel & Bungalows
1328,36.422642162021,28.154034912586,Blue Horizon Beach Resort
1330,36.421725,28.14852,Hotel Ialyssos Bay
1331,36.418977603684,28.130741402303,Bayside Hotel Katsaras
1332,36.422100435809,28.192122280598,Hotel Lito
1333,36.421045030064,28.189445436001,Oceanis Hotel
1334,36.423805,28.196453,Rodos Palace
1335,36.424891040784,28.197205066681,Akti Imperial Hotel & Convention Center Dolce by Wyndham
1336,36.422874,28.153109,Sun Beach Resort
1338,39.144303,23.863967,Galaxy
1339,39.14421953582,23.859123002655,Nereides Hotel Apartments
1340,39.144415131917,23.866757154465,Paradise Hotel
1345,39.512914,19.923466,Kyma
1346,39.143009,23.420576,Astoria
1347,39.14340830466,23.435683250427,Atrium
1348,39.152924,23.405277,Caravos Hotel
1350,39.147529,23.463256,Esperides Beach Hotel
1351,39.15300586141,23.467145562172,Kassandra Bay Resort & Spa
1352,37.467093474816,25.327227409587,Rhenia Mykonos
1353,39.152294513947,23.406962156296,Mandraki Village
1354,39.14949897356,23.397037982941,Hotel Muses
1355,39.152827,23.405335,Ourania
1356,39.152101657435,23.398289691402,Hotel Panorama
1357,39.157743680749,23.464475626984,Hotel Paradise
1358,39.135353168187,23.459184765816,Plaza Hotel
1359,39.147577,23.407883,Skiathos Palace
1360,39.143292,23.438198,Princess Resort
1361,39.163342,23.487818,Thymi's Home
1362,39.113124,23.655594,Adrina Beach Hotel
1363,39.110824264102,23.665081858635,Afrodite Hotel
1364,39.121953859591,23.725583422012,Alkistis Hotel
1365,39.117568,23.736881,Hotel Prince Stafilos
1366,36.613736,27.839856,Chorio
1367,36.6125,27.8416,Taxiarchis
1368,36.621366050118,27.819753885269,Niriides Hotel & Apartments
1369,36.617522783499,27.83808600954,Nireus Hotel
1370,37.002508,26.923378,Porto Potha
1371,37.761635,20.92425,Contessa
1372,37.763078,20.923561,Diana Palace
1373,37.762759316894,20.924660861492,Katerina Palace
1374,37.767489842637,20.916134119034,Mirabelle Hotel
1375,37.76381952378,20.922906696796,Palmyra
1376,37.766186,20.919854,Zakantha Beach
1377,37.836420222157,20.82501411438,Drosia Beach
1378,37.727913130485,20.872180759907,Astir Palace
1379,37.738232,20.893184,Bitzaro Palace
1380,37.736618,20.891343,Golden Sun Hotel
1381,37.72768,20.87135,Poseidon Beach
1383,37.729987,20.87531,Louis Zante Beach
1384,37.683256,20.82827,Villa Christina
1385,37.679498403963,20.837572216988,Villa Meltemi
1386,37.715102177578,20.860590934753,Bozikis Palace Hotel
1387,37.706937062572,20.853703022003,Porto Koukla Beach
1388,37.821724,20.861717,TUI SENSIMAR Caravel Resort & Spa
1390,37.826247630192,20.845421072422,SENTIDO Louis Plagos Beach
1391,37.834065,20.830667,Tsamis Zante Hotel & Spa
1392,37.731854,20.976912,Aquarius
1393,37.729628,20.985007,The Bay Hotel & Suites
1394,37.738663079465,20.906647145748,Klelia Beach Hotel by Zante Plaza
1395,37.719256534692,20.986858606339,Zante Royal Resort
1396,22.292032,114.198297,The South China
1399,22.296797230376,114.17243778706,Holiday Inn Golden Mile
1401,22.324544,114.173083,Royal Plaza
1402,22.31705853701,114.17341411114,Stanford
1404,-8.488122,115.244731,Amandari
1405,-8.500179,115.52772,Amankila
1406,-8.812551,115.217887,Amanusa 
1407,-8.261902,117.497715,Amanwana
1409,-8.786006,115.225622,Bali Tropic Resort & Spa
1410,-8.513877,115.579143,Puri Bagus Candidasa
1411,-8.7205188897434,115.17047971487,Aneka Beach Kuta
1412,-8.7233742231131,115.17300635576,Ida Hotel
1413,-8.729642,115.167026,Discovery Kartika Plaza
1414,-8.7108728754632,115.17366940625,Legian Paradiso Hotel
1415,-8.7050063863968,115.16716718674,Padma Resort Legian
1417,-8.700062,115.164337,The Jayakarta Bali Beach Resort Residence & Spa
1418,-8.7079678899058,115.16777336597,Legian Beach Hotel
1419,-8.6922745708765,115.16103565693,Puri Cendana Resort Bali
1420,-8.155608,115.03339,Aneka Lovina Villas & Spa
1421,-8.1279643933087,115.06110727787,Puri Bagus Lovina
1422,-8.5042486648639,115.55295467377,Candi Beach Resort & Spa
1423,-8.7720944518557,115.22266745567,Hotel Nikko Bali Benoa Beach
1424,-8.803502,115.233098,Grand Hyatt Bali
1426,-8.7868625447598,115.22588835732,Sol by Melia Benoa Bali
1427,-8.8257000702921,115.21874517791,Hilton Bali Resort
1428,-8.7653124,115.2219274,Novotel Bali Benoa
1429,-8.79408,115.229992,Nusa Dua Beach Hotel & Spa
1430,-8.7959989081848,115.22908329964,The Westin Resort Nusa Dua
1432,-8.7074497788401,115.25813117329,Ari Putri Hotel
1433,-8.702238,115.26335,Hyatt Regency Bali
1434,-8.6894587714878,115.26207983494,Bumas
1435,-8.6899174671807,115.26182234287,Bumi Ayu
1436,-8.6958156,115.2636526,Griya Santrian Resort
1437,-8.69469,115.26,Karma Royal Sanur
1438,-8.675029,115.260207,Prime Plaza Hotel Sanur
1440,-8.732038,115.165726,Santika Premiere Beach Resort Bali
1441,-8.452079,116.035095,Holiday Resort Lombok
1442,-8.5291674853546,116.06798708439,The Jayakarta Lombok Beach Resort & Spa
1443,-8.5259245757985,116.06677105837,Intan Laguna Lombok
1444,-8.903027,116.297023,Novotel Lombok Resort and Villas
1445,-8.501005,116.045429,Kila Senggigi Beach Lombok
1446,29.496443095679,34.907243991402,Isrotel Princess
1448,29.555306408673,34.960534572601,Leonardo Royal Resort Hotel Eilat
1449,31.77159768329,35.182552732462,Chen Melia
1451,31.453238268921,35.386058986187,Kibbutz Ein Gedi
1452,32.335208874918,34.851654561016,King Solomon
1453,32.32924,34.8501,Margoa
1454,32.334807838134,34.851414778539,Hotel Orly Plaza
1455,45.350644833064,11.789574623108,Al Sole Terme
1456,45.352899207111,11.775755882263,Ariston Molino
1457,45.352213102776,11.786516904831,Bologna Terme
1458,45.354572965205,11.77582025528,Bristol Buja
1459,45.353852953714,11.775935590267,Hotel Columbia Terme
1460,45.352383,11.778651,Due Torri Hotel
1461,45.347478002143,11.776646375656,Harrys' Garden
1462,45.355370244729,11.776257455349,La Residence Terme & Idrokinesis
1463,45.353254,11.77755,Hotel President Terme
1464,45.346747,11.782289,Smeraldo
1465,45.350258,11.789751,Terme Firenze
1466,45.350672,11.780235,Terme Igea Suisse
1467,45.350739,11.778966,Terme Mioni Pezzato
1468,45.356076101032,11.785401105881,Terme Patria
1469,45.351119842421,11.776485443115,Savoia Termæ & Spa Hotel
1470,45.351172620992,11.788909435272,Terme Vena d'Oro
1471,45.72516,10.781089,Hotel Drago
1472,43.96845,12.729152,Gabbiano
1473,43.965947647205,12.737917900085,Linda
1474,43.967530658018,12.749708890915,Murex
1476,45.577939474974,10.71614921093,Hotel Royal
1477,43.909507008223,10.21409869194,Bixio
1478,43.90192981966,10.21978824785,Dune Hotel Resort Boschetto Holiday
1479,45.492887,12.611863,Hotel Le Soleil
1480,44.199384,7.580813,Grand Hotel Principe
1481,45.816873909385,10.793750882149,Hotel All'Azzurro
1482,45.810156835844,10.792079865933,Hotel Garda Bellevue
1483,45.809594,10.792194,Hotel Sogno del Benaco
1484,45.822321,10.804672,Hotel Villa Dirce
1485,45.75803976506,10.807263851166,Hotel Excelsior Bay
1486,45.763171,10.807537,Hotel Malcesine
1487,43.246154,10.537278,Hotel Hermitage
1488,43.245698984463,10.526801347732,Park Hotel Marinetta
1489,44.002377404128,10.112454053957,Hotel Marina
1490,43.886853506614,10.770241320133,De la Ville
1491,43.890039,10.777017,Grand Bellavista Palace
1492,43.887319977991,10.771635195106,Grand Hotel Groce di Malta
1493,45.32354,11.786484,Bellavista Terme
1495,45.335012539513,11.792192459106,International Hotel Bertha
1496,45.329613,11.789825,Marco Polo Terme Hotel
1497,45.324286326356,11.782556271164,Hotel Terme Imperial
1498,45.329613,11.789825,Terme Montecarlo
1499,45.331249,11.783649,Terme Petrarca
1500,45.329613,11.789825,Terme Sollievo
1501,44.015246,12.643096,Kent
1502,45.635016613132,13.042144775391,Santo Stefano
1503,44.072991392997,12.575654983521,Biancamano
1504,44.039725114584,12.611263990402,Galassia
1505,44.06088733812,12.588823521211,Litoraneo Suite Hotel
1506,44.069264371577,12.579764127731,Hotel Sporting Rimini
1507,45.872139,10.876961,Hotel Elisabetta
1508,40.72832183092,13.86079788208,Hotel Ideal
1509,43.868255,10.243097,Hotel Bristol
1511,43.88133,10.235526,Grand Hotel Principe di Piemonte
1512,38.72204,16.055359,Baia della Rocchetta Villaggio
1513,38.6239874,15.8650417,Residence Sciaron
1514,38.610075855367,15.85053563118,Scoglio della Galea
1515,38.650209624658,15.843476057053,Stromboli Villaggio
1516,40.548665635302,14.247135221958,La Floridiana
1517,40.556982553578,14.23621058464,Palatium
1518,40.54991704057,14.245722858333,Hotel Syrene Capri
1519,41.26198507781,13.639837503433,Grand Hotel Fagiano Palace
1520,38.110178,15.644563,Grande Albergo Miramare
1521,41.210333,13.550219,Grand Hotel Il Ninfeo
1522,41.211233207763,13.571661114693,Hotel Mirasole International
1523,41.209711778199,13.571012020111,Hotel Serapo
1524,45.880986471296,10.855945944786,Hotel Garda - TonelliHotels
1525,40.725348056159,13.953065872192,Hotel Aragonese
1526,40.61059558777,14.524028111501,Villa Bella Vista
1527,40.737262388046,13.944758746033,Cleopatra
1528,40.731120056817,13.944419673611,Hotel Continental Ischia
1530,40.746679,13.911384,Elma Park Terme
1532,40.733962,13.949677,Hotel Hermitage & Park Terme
1533,40.735611,13.946032,Hotel Parco Verde Terme
1534,40.728058,13.860521,Hotel Terme Providence
1535,40.742749,13.948055,Hotel Solemar Terme
1536,40.735396634502,13.868124864336,Hotel Terme Colella
1537,40.721378,13.865389,Hotel Galidon Ischia Terme & Village
1539,40.74861,13.893899,La Pace Terme
1540,40.748805352742,13.918052315712,Monte Tabor Terme
1542,40.724574,13.861962,Royal Palm Terme & Parco San Marco
1543,40.749401,13.8683,Hotel Terme Tritone
1544,40.726988425451,13.958903700113,Hotel Don Felipe
1545,40.726055432262,13.8633030653,Hotel Villa Melodie
1546,40.720346,13.864462,Sorriso Thermae Resort & Spa
1547,40.738082,13.860494,Hotel Terme Zi Carmela
1548,38.817057276661,16.222794055939,Falkensteiner Club Funimation Garden Calabria
1549,38.462561,14.956625,Giardino sul Mare
1550,38.4715,14.9555,Villa Augustus
1551,38.463889,14.95611,Villa Meligunis
1553,40.64948382492,14.643052186508,Hotel Garden
1554,40.647442,14.64352,Hotel Pietra di Luna
1555,40.431416,18.24483,RaCar
1556,40.785376,17.603144,Plaia Hotel Villaggio
1557,43.914624,10.209264,Palazzo della Spiaggia
1559,39.750151337627,16.489824056625,Sibari Residence
1560,38.942872,16.94832,Porto Kaleo Resort
1561,40.600018,14.330769,Hotel Delfino
1562,38.730837,16.54218,Hotel Rada Siri
1563,40.732104410478,17.5572681427,Hotel Incanto
1564,40.771426,17.645415,Grand Hotel Masseria Santa Lucia
1565,40.708248,13.879063,Hotel La Ginestra
1566,40.628213,14.483536,IL Gabbiano Hotel
1567,40.744536,13.870925,Parco delle Agavi
1568,40.746488,13.872091,Hotel Baia Verde
1569,41.233225,13.09876,Circeo Park
1570,41.228319619343,13.095129132271,Maga Circe
1571,38.661321,15.876665,Orizzonte Blu
1572,40.699775,13.894335,Casa Rosa Terme
1573,40.697176475099,13.894049298863,Hotel La Palma
1574,40.702742,13.888848,Romantica Resort & Spa
1575,38.895233,16.768515,Le Pagode Villaggio
1576,40.827149,17.3206,Sierra Silvana
1577,39.743087974942,16.48180693388,Sibari Golf Village
1580,38.165328873616,13.161639869213,Residence Azzolini
1581,38.157309560022,13.083577931865,Palm Beach Hotel
1582,38.099451,13.075908,CDSHotels Terrasini
1583,38.162095956685,13.085789680481,Florio Park
1584,37.816738,15.266355,Hellenia Hotel
1585,37.850957,15.287698,Eurostars Monte Tauro
1586,37.8143,15.261994,UNAHOTELS Naxos Beach Sicilia
1587,37.82172,15.274,Nike
1588,38.104643,13.072362,Perla del Golfo
1589,37.816149,15.265609,RG Naxos Hotel 
1590,37.880532,15.307715,San Pietro
1591,37.851413611267,15.293396868641,Hotel Ariston
1592,37.887415854468,15.316620469093,Park Hotel Silemi
1593,37.851712874471,15.2843105793,Vello d'Oro
1594,37.853587,15.281738,Villa Kristina
1595,37.816077,15.264638,Villa Linda
1596,37.854769965491,15.300943627954,Belmond Villa Sant'Andrea
1597,40.633628,14.397349,Hotel Alpha Sorrento Coast
1598,40.635137747908,14.601900279522,Amalfi
1600,40.627051419282,14.370245933533,Grand Hotel Continental Sorrento
1601,40.63269312351,14.592218846083,Grand Hotel Excelsior
1603,40.626408,14.381151,Michelangelo
1604,40.635853,14.390839,Villa Garden
1605,41.284129293669,13.207390010014,Torre del Sole
1606,40.836578,17.466746,Eden Beach Club
1607,40.84044724983,17.469824680951,Il Grand
1608,39.910132283834,16.56523168087,Masseria Torre di Albidona
1609,38.672385235409,15.887174606323,LABRANDA Rocca Nettuno Tropea
1610,38.418355,14.955754,Conti
1611,38.417867672449,14.954908490181,Hotel Eolian
1612,38.418392,14.957164,Les Sables Noirs
1613,18.483770833869,-77.609481811523,Hotel Breezes Trelawny Resort & Spa
1614,18.4935,-77.8922,Coral Cliff
1615,18.486,-77.927075,El Greco Resort
1616,18.522571,-77.857591,Holiday Inn Resort Montego Bay
1617,18.458636728119,-78.011466894512,Round Hill Hotel & Villas
1618,18.4935,-77.8922,Vacay
1619,18.303471,-78.337954,Beachcomber Club Resort
1620,18.314468524841,-78.337301909923,Beaches Negril Resort & Spa
1621,18.287945,-78.339223,Pure Gardens Resort
1622,18.299702627506,-78.337648898148,Charela Inn
1623,18.300711,-78.33722,Coco La Palm Seaside Resort
1624,18.307038131203,-78.336344361305,Pure Oasis Negril
1625,18.290709497959,-78.33799123764,Hidden Paradise
1626,18.288856,-78.340857,Legends Beach Resort
1627,18.3476,-78.3322,Sunset at the Palms Resort
1630,18.259705819829,-78.36132645607,Getaway Negril
1631,18.308930136265,-78.33791077137,Couples Swept Away
1632,18.4121892,-77.10143101,Marine View Hotel
1633,18.17148,-76.382449,Dragon Bay Beach Resort
1634,18.462762489611,-77.343218922615,Club Ambiance
1636,18.462864741262,-77.328675860119,Jewel Runaway Bay Beach Resort & Waterpark
1637,18.469433,-77.316145,Sunflower Resort & Villas
1639,16.595816,-22.915868,Djadsal Holiday Club
1640,16.598258,-22.908321,Hotel Morabeza
1641,-2.70636,37.26711,Amboseli Serena Safari Lodge
1642,-2.207864,34.135673,Kirawira Serena Camp
1643,-1.4021537651024,35.025044381618,Mara Serena Safari Lodge
1644,-1.2870650728357,36.814525723457,Nairobi Serena
1645,-3.213739,35.447062,Ngorongoro Serena Safari Lodge
1647,0.567929,37.523261,Samburu Serena Safari Lodge
1648,-3.9906431738862,39.736140668393,Bamburi Beach Hotel
1649,-3.99201,39.736403,Green Oasis
1650,-3.9863727363184,39.740139842033,Neptune Beach Resort
1651,-3.987031,39.739458,Severin Sea Lodge
1652,-3.991986,39.735,Travellers Beach Hotel & Club 
1654,-4.324106,39.573169,Africana Sea Lodge
1655,-4.2791233383474,39.593624174595,Diani Reef Beach Resort & Spa
1656,-4.3182750621797,39.575159847736,Diani Sea Lodge
1657,-4.318074,39.576205,Diani Sea Resort
1658,-4.2619032200191,39.597655534745,Jacaranda Indian Ocean Beach Resort
1659,-4.324296,39.573263,Jadini Beach Hotel
1660,-4.333509400321,39.568939805031,Papillon Lagoon Reef
1661,-4.283595,39.591802,Leopard Beach Resort & Spa
1662,-4.3307358963437,39.57022190094,Alliance Safari Beach
1663,-4.2685473748307,39.595930874348,Southern Palms Beach Resort
1664,-4.305397,39.580003,Tradewinds Lodge
1665,-4.252315,39.599881,Amani Tiwi Beach Resort
1666,-4.3614150437712,39.560772478581,Neptune Paradise Beach Resort & Spa
1668,-4.006973,39.725159,Milele Beach
1669,-3.8968704284891,39.792190790176,Sun'n Sand
1670,-3.2110292508563,40.118023833309,Blue Marlin Sporting Resort
1671,-3.2024043384961,40.117346942425,Eden Roc
1672,-3.235554,40.127107,Lawford's
1673,-3.238424,40.12661,Sandies Tropical Village
1674,-3.3552407726902,40.023713707924,Watamu Beach Club
1675,-3.9491579869523,39.744071960449,Kasr Al Bahar
1676,-3.9480020231543,39.741668701172,Sea Horse Marine Club
1677,-4.034421,39.717623,Bahari Beach Club
1678,-4.0486611193606,39.707245230675,Nyali Sun Africa Beach Hotel & Spa
1679,-4.03514,39.715342,Silver Beach
1680,-4.03514,39.715342,Silver Star
1681,-3.974554,39.751076,Coral Beach
1682,-3.9717631770432,39.752311706543,Dolphin Beach
1684,-3.968477328416,39.753148555756,Flamingo by PrideInn
1685,-3.968192,39.754811,Flamingo Villa
1686,-3.972426767035,39.751560688019,Vasco da Gama
1688,-3.97446,39.750507,Palm Beach
1689,-3.974815,39.74848,Emrald Beach Resort & Spa
1690,-3.9731010595445,39.750729203224,Serena Beach Resort & Spa
1692,43.354010015498,16.949844360352,Horizont
1693,43.3568389,16.9493482,Grand Hotel Slavia
1694,42.662004688736,18.065356314182,Valamar Club Dubrovnik Hotel
1695,42.661199944183,18.058068752289,Valamar Collection Dubrovnik President Hotel
1696,42.653096690681,18.067826628685,Hotel Vis
1697,42.578583329482,18.213658332825,Croatia Cavtat
1698,43.236856,17.07721,Medora Auri
1699,43.240377,17.076851,Podgorka
1700,44.837949235178,13.829779882278,Hotel Brioni
1701,44.836239488574,13.839463591575,Park Plaza Histria Pula & Marina Wing
1702,44.835553517101,13.837258815765,Verudela Beach & Villa Resort
1703,43.269843,17.05452,Bluesun Resort Afrodita
1704,43.270667095827,17.053409814835,Bluesun Hotel Alga
1705,43.187655782155,16.585085391998,Arkada Sunny Hotel by Valamar
1706,43.1660807,16.4437519,Bodul
1707,43.168881757341,16.694615002933,Hotel Jadran
1708,43.162555828695,16.701064109803,Adriatiq Hotel Hvar
1709,43.17264243014,16.441415548325,Palace Elisabeth hvar heritage hotel
1711,43.170027,16.441746,Slavija
1712,43.186162,16.588002,Helios Roko
1713,43.187327233455,16.591436862946,Trim Sunny Apartments by Valamar
1714,22.5347,-78.3989,Las Coloradas
1715,22.54097,-78.371134,TRYP Cayo Coco
1716,21.6057,-81.5167,Hotel Isla del Sur
1717,21.601976259143,-81.523168087006,Gran Caribe Pelicano
1718,21.6057,-81.5167,Villa Capricho
1719,21.122685422154,-75.836093723774,Club Amigo Atlantico
1721,23.139277228811,-82.382596135139,TRYP Habana Libre
1722,23.174111476547,-82.184643857258,Aparthotel Las Terrazas
1723,23.139388218185,-82.40277171135,Meliá Cohiba
1724,23.138603891309,-82.358209490776,Plaza
1725,23.170673690517,-82.162998318672,Blau Arenal Habana Beach
1726,23.174882,-82.189242,Hotel Cubanacan Marazul
1727,21.11113,-75.87316,Sol Río de Luna y Mares
1729,21.570301,-77.048526,Club Amigo Mayanabo
1730,21.56302751529,-77.043921947479,Brisas Santa Lucía
1731,21.565208011092,-77.044426915344,Hotel Roc Santa Lucia
1732,21.734612,-79.998805,Club Amigo Ancon
1734,21.808287,-79.976355,Cubanacan Las Cuevas
1735,23.185280610119,-81.183332204819,Roc Arenas Doradas
1736,23.184383134364,-81.185832023621,Brisas del Caribe
1737,23.176478184035,-81.201785802841,Sol Palmeras
1740,23.169308,-81.213924,Gaviota Villa el Caney
1741,23.191395119833,-81.170275211335,Starfish Varadero
1742,23.164,-81.2257,Horizontes Caribe
1744,23.141719,-81.276864,Hotel Club Tropical
1745,23.1375494,-81.28092302,Hotel Varazul
1746,23.13566879091,-81.283292770386,Roc Barlovento
1747,23.134697066969,-81.28816761475,Gran Caribe Club Kawama
1748,23.172804171073,-81.213555335999,Meliá Las Américas
1749,23.175467224083,-81.207708120346,Meliá Varadero
1750,23.131431526737,-81.306655507935,Gran Caribe Playa Caleta Salsa Club
1751,23.161576847567,-81.233320534229,Sol Sirenas Coral
1753,23.159912611075,-81.236671093254,Be Live Experience Varadero
1754,23.132065534496,-81.304891247696,Motel Punta Blanca
1755,-0.6869087,73.14679532,Equator Village
1756,3.652623247082,72.822106182575,Angaga Island Resort & Spa
1757,3.887017310375,72.816492319107,Diamonds Athuruga
1758,4.00811,72.949376,Ellaidhoo Maldives by Cinnamon
1759,3.4759212065546,72.827438414097,Holiday Island Resort & Spa
1760,4.3427726509839,73.607677728836,Club Med Kani
1761,4.074629,72.887906,VOI Maayafushi Resort 
1763,3.619998299223,72.78138756752,Mirihi Island Resort
1764,4.1956618302108,72.817672491074,Velidhu Island Resort
1765,3.6332,72.959008,Vilamendhoo Island Resort & Spa
1766,3.593702,73.49793,Alimatha
1767,4.269339,73.491432,Bandos Maldives
1768,4.2948041330734,73.557806088291,Gili Lankanfushi
1769,4.3499309027625,73.617475032806,Adaaran Select Hudhuranfushi
1772,4.5340515602964,73.372433781624,Summer Island Maldives
1773,4.481108,73.393049,Taj Coral Reef Resort & Spa Maldives
1774,4.286286,73.554064,Paradise Island Resort & Spa
1775,4.259913,72.984622,Kuramathi Maldives
1776,3.922057,73.456783,Biyadhoo Island
1778,4.083977523907,73.512233489584,Embudu Village
1779,3.8770035128993,73.367342948914,Fihalhohi Island Resort
1780,3.858436730335,73.456403017044,Fun Island Resort & Spa
1782,3.9043096970519,73.473783731461,Holiday Inn Resort Kandooma Maldives
1784,3.914392744299,73.455555438995,Villivaru Island Resort
1785,35.949389,14.408398,Bel Sol
1786,35.944996,14.385086,Blue Lagoon
1787,35.950831548642,14.416601881384,The Bugibba Hotel
1788,35.950079,14.417825,Carolina
1789,35.951007446578,14.411161576721,Cartwheel
1790,35.9513,14.4163,Cosmopolitan
1791,35.9498,14.414,Hyperion
1792,35.954751742201,14.418144822121,Dolmen Hotel Malta
1793,35.956961989884,14.423004984856,Primera Hotel
1794,35.9513,14.4163,Sabina
1795,35.953766012586,14.420886039734,Hotel Santana
1796,35.948411592374,14.413032531738,St. Paul's Tower
1797,35.948346451207,14.40995067358,The Crown
1798,35.946993674183,14.41218495369,Topaz Hotel
1799,35.986314638361,14.331729412079,Paradise Bay Resort Hotel
1800,36.017153326914,14.328379333019,Comino Hotel
1801,36.0171,14.3284,Nautico
1802,35.935556,14.343294,Radisson Blu Resort & Spa Malta Golden Sands
1803,36.032667633258,14.231222712967,Andar
1804,36.072132634837,14.260833263397,Hotel Calypso Gozo
1805,36.055079447793,14.260645530094,Cornucopia Hotel
1806,36.071625155817,14.254750035019,Dolphin Court
1807,36.026629048367,14.295954108238,Grand Hotel Gozo
1808,36.070636346024,14.259483742363,Il Plajja
1809,36.024065786657,14.295880704266,L'Imgarr
1810,36.075950330549,14.256697297096,Pardi Court
1811,36.068639,14.254393,Peprose Court
1812,36.023687531529,14.245737791061,Razzett Bardan
1813,36.071458,14.245354,Razzett Bambinella
1814,36.051699,14.236514,Razzett Cora
1815,36.062167,14.227771,Razzett Dhyana
1816,36.065297,14.198492,Razzett Harruba
1817,36.066744,14.232038,Razzett Hawha
1818,36.0515,14.267,Razzett Gneja 1
1819,36.0515,14.267,Razzett Gneja 2
1820,36.0409,14.2946,Razzett Juel
1821,36.035489,14.311485,Razzett Pagella 1 + 2
1822,36.0409,14.2946,Razzett Prejna
1823,36.064981,14.197868,Garden House Gozo B&B
1824,36.051741,14.236471,Razzett Sara
1825,0,0,Sardinella
1826,36.050157229172,14.264631271362,Razzett Ta Guza
1827,36.0367,14.3104,Ta Cini
1828,36.0439725,14.2390604,Ta Giovanni
1829,36.0592,14.228,Farmhouse Tamra
1830,36.0367,14.3104,Razzett Tuta
1831,36.028303668185,14.216812849045,San Antonio Guesthouse
1832,36.030426143339,14.217717222055,Saint Patrick's Hotel
1833,36.020918370528,14.251247048378,Ta' Cenc Hotel & Spa
1834,36.06233498571,14.201309680939,Villagg Ta 'Sbejha
1836,35.90538245,14.48545083,Urban Valley Resort & Spa
1837,35.861139,14.573619,Corinthia Jerma Palace
1838,35.95887,14.362025,La Salita
1839,35.961708,14.358748,Panorama Hotel
1840,35.959491323181,14.363360702992,Pergola Hotel & Spa
1841,35.965902223155,14.354013204575,db Seabank Resort & Spa
1842,35.9207,14.4896,Ascot
1843,35.953176,14.423276,Breakpoint Holiday Complex
1844,35.949783887126,14.40657377243,Gillieru Harbour Hotel
1845,35.953878916161,14.42361921072,AX Seashells Resort at Suncrest
1846,35.986992593801,14.347629041664,Ramla Bay Resort
1847,35.947818805781,14.428468644619,Salini Resort
1848,35.893985363067,14.448615974484,Corinthia Palace Hotel & Spa Malta
1849,35.907204256887,14.498268558327,115 The Strand Hotel & Suites
1850,35.9112,14.5027,Aprilia
1851,35.913796698209,14.506550431251,Astra Hotel
1852,35.913721,14.503304,Caprice
1853,35.91458633339,14.496759027243,Carlton Hotel Malta
1854,35.8977778,14.4894444,Continental
1855,35.9112,14.5027,Crowne Plaza
1856,35.910625626349,14.505296197588,Days Inn Hotel & Residence
1857,35.91640561416,14.502457380295,Diplomat
1858,35.914748169614,14.506427049637,Europa
1859,35.906740681049,14.510190188885,Fortina Spa Resort
1860,35.912749631976,14.496695995331,The Galaxy
1861,35.90793121083,14.508014917374,Labranda Rocca Nettuno Suites
1862,35.911811170796,14.501368403435,Imperial
1863,35.917180933253,14.493324,Lapsi
1864,35.915982024165,14.499608874321,Metropole
1865,35.9112,14.5027,Regent
1866,35.907203425591,14.498173892498,The Kennedy Nova
1867,35.914111657815,14.506182968616,Hotel Park
1868,35.9143571,14.5035443,Patricia
1870,35.914483149048,14.497205615044,Plaza Hotel & Plaza Regency
1871,35.913613313444,14.506576436353,The Preluna Hotel
1872,35.9112,14.5027,Promenade
1873,35.912742028747,14.506649672985,Sliema Chalet Hotel
1874,35.910861,14.508681,Tigne Court
1875,35.915861,14.502263,The Tudor
1876,35.912696569119,14.502620588955,AX The Victoria Hotel
1877,35.916068432238,14.502137720238,The Windsor Hotel
1878,35.929926718097,14.490146040916,Radisson Blu Resort Malta St. Julian's
1879,35.929084024476,14.490215778351,Corinthia Hotel St George's Bay Malta
1880,35.92525703992,14.492275714874,The Westin Dragonara Resort Malta
1881,35.922884086155,14.491872042417,Alexandra Hotel Malta
1882,35.919365,14.494538,Cavalieri Art Hotel
1883,35.9276,14.489,Eden Beach
1884,35.923021,14.474449,Forum
1885,35.927524751131,14.489584932541,Marina Hotel Corinthia Beach Resort
1887,35.920834709059,14.490478634834,Hotel President
1888,35.921262617302,14.489439278841,Allegro Hotel
1890,35.9236111,14.4897222,St. Julien
1891,35.952801,14.41848,Island International
1892,35.960162179967,14.381521940231,Selmun Palace
1893,35.951920450497,14.385062456131,Corinthia Mistra Village
1894,35.947978231843,14.409886300564,Pebbles Resort
1895,35.950079187944,14.421945512295,Soreda Hotel
1896,35.952584857816,14.423970580101,AX Sunny Coast Resort & Spa
1897,35.895622023143,14.511650828749,Castille Hotel
1898,35.895351533025,14.507186114788,The Phoenicia Malta
1899,35.898534662902,14.508795440197,Osborne Hotel
1900,35.951529620052,14.388273060322,Ambassador Hotel
1901,35.947574,14.383366,Pandora
